rank,username,followerCount,score,signalScore,noisePoints,totalEngagement,engagementRate,averageEngagementPerPost
7136,notjoekid,23413,6.13,5.25,0.88,0,0,0
7137,CepodKripto,2788,6.13,6.07,0.05,0,0,0
7138,weiwei5126181,8607,6.12,3.21,2.91,0,0,0
7139,Cintaodhal,3015,6.12,5.85,0.27,0,0,0
7140,aKIDcalledLUKE,2926,6.12,5.87,0.24,0,0,0
7141,destz6,2592,6.12,5.95,0.17,0,0,0
7142,msladyprofits,4764,6.11,5.96,0.15,0,0,0
7143,lxx794,7497,6.1,5.95,0.15,0,0,0
7144,0xGetzu,4399,6.1,6.05,0.05,0,0,0
7145,CejaNFT,17307,6.08,6.01,0.08,0,0,0
7146,web3xzs,6840,6.08,5.42,0.66,0,0,0
7147,baek_project,3525,6.07,3.97,2.1,0,0,0
7148,Hysterax85,3397,6.06,5.93,0.14,0,0,0
7149,kayyyy_xx,5002,6.06,5.93,0.14,0,0,0
7150,jahed_aryan,3845,6.06,5.68,0.38,0,0,0
7151,rathoretrader,12520,6.06,6.04,0.02,0,0,0
7152,Eth_qing,4441,6.04,5.96,0.08,0,0,0
7153,Pontoon_Captain,3011,6.03,5.9,0.13,0,0,0
7154,TuckNuisance,16692,6.03,5.92,0.11,0,0,0
7155,vantoanbui,4051,6.03,5.99,0.04,0,0,0
7156,jiucaicai250131,9242,6.03,4.06,1.97,0,0,0
7157,airdropturkish,9330,6.03,5.83,0.19,0,0,0
7158,muhammadmahdi43,3188,6.02,5.97,0.05,0,0,0
7159,PhLedesma,3050,6.01,5.99,0.02,0,0,0
7160,McCain889,93119,6.01,3.35,2.66,0,0,0
7161,RamonGovea,25895,6.01,5.76,0.25,0,0,0
7162,dandybosseth,15147,6.0,5.82,0.18,0,0,0
7163,sphere_labs,26827,5.99,5.81,0.18,0,0,0
7164,cuneytgdk,3500,5.99,5.96,0.03,0,0,0
7165,JIMY_66,4551,5.98,5.96,0.03,0,0,0
7166,zhangxc1084,2861,5.98,5.9,0.08,0,0,0
7167,jeansonlau,3855,5.98,2.79,3.19,0,0,0
7168,kriptoescobar0,2813,5.97,4.51,1.46,0,0,0
7169,KadirSquirel,23396,5.97,4.25,1.72,0,0,0
7170,JohnCryptoForm,14511,5.97,5.87,0.1,0,0,0
7171,OG_Salty,5159,5.96,5.84,0.12,0,0,0
7172,neptumer,3808,5.96,5.83,0.13,0,0,0
7173,Degennnnnnnn,2945,5.95,5.92,0.04,0,0,0
7174,drtipsreal,103804,5.95,5.71,0.23,0,0,0
7175,am_deebanks,27074,5.93,5.84,0.09,0,0,0
7176,eddi_rei,3421,5.93,5.81,0.12,0,0,0
7177,Mark0xmark,7167,5.93,5.86,0.07,0,0,0
7178,WiseboyH,2610,5.93,5.91,0.02,0,0,0
7179,Wale246,3781,5.93,5.82,0.11,0,0,0
7180,Pi_Shield_Inc,5636,5.91,5.87,0.04,0,0,0
7181,hoidya_,10296,5.91,3.99,1.92,0,0,0
7182,Itsyouwin,11115,5.9,5.76,0.15,0,0,0
7183,yichen1806,2749,5.9,3.4,2.5,0,0,0
7184,CENTWT,13223,5.88,3.47,2.42,0,0,0
7185,gamechuchun,2521,5.88,5.58,0.3,0,0,0
7186,panchayatsahayk,8194,5.88,5.01,0.87,0,0,0
7187,dougfunnny_,5469,5.88,5.83,0.05,0,0,0
7188,DawnThomps52911,4025,5.88,5.85,0.03,0,0,0
7189,RayNaytschi,3030,5.88,5.76,0.12,0,0,0
7190,Bukottv,5151,5.87,5.82,0.06,0,0,0
7191,IslemSiem90836,4786,5.85,5.8,0.04,0,0,0
7192,onebitecorn,15398,5.85,5.77,0.08,0,0,0
7193,gznt26,2793,5.84,5.72,0.12,0,0,0
7194,AlwaysRedox,3662,5.83,4.85,0.98,0,0,0
7195,sleepy0x13,35135,5.83,4.08,1.76,0,0,0
7196,ctfaithful,4464,5.83,5.71,0.13,0,0,0
7197,0xMansoor,3417,5.83,5.72,0.11,0,0,0
7198,Airdrops_Legits,3326,5.83,5.81,0.03,0,0,0
7199,ouyoung11,45602,5.83,3.14,2.7,0,0,0
7200,officialljide,2821,5.82,5.79,0.03,0,0,0
7201,ALEX_NFTX,20573,5.82,5.6,0.22,0,0,0
7202,CandyDAO_leaf,56258,5.81,3.34,2.47,0,0,0
7203,MEXC_Official,1790114,5.81,5.79,0.02,0,0,0
7204,4LCLockharT4LC,2714,5.81,5.76,0.05,0,0,0
7205,ttyuanli,3426,5.81,4.55,1.26,0,0,0
7206,Followtherubyrd,2960,5.8,5.73,0.07,0,0,0
7207,Xx_Exclusive_xX,3541,5.8,5.76,0.04,0,0,0
7208,shoaib7929276,3889,5.79,5.75,0.05,0,0,0
7209,alexmarks3D,6056,5.79,5.75,0.04,0,0,0
7210,kaylyn_0x,11288,5.78,3.2,2.58,0,0,0
7211,OfficerMubby,2906,5.78,5.76,0.02,0,0,0
7212,Layer2hunters,20020,5.78,5.54,0.24,0,0,0
7213,c_varley,9211,5.78,5.71,0.06,0,0,0
7214,mabnsdvfb,5883,5.76,4.13,1.63,0,0,0
7215,onchaincrusade,15731,5.76,5.69,0.07,0,0,0
7216,DragonCrip,11500,5.76,3.56,2.2,0,0,0
7217,ximen008,2539,5.75,5.34,0.41,0,0,0
7218,eftimosu,2625,5.75,5.72,0.03,0,0,0
7219,gp6299,3835,5.74,5.44,0.31,0,0,0
7220,border_crypto,14433,5.74,3.09,2.65,0,0,0
7221,ppratt31,2881,5.73,3.58,2.15,0,0,0
7222,MdRasel07487947,3198,5.72,5.66,0.07,0,0,0
7223,ontwerpy,4183,5.72,5.67,0.05,0,0,0
7224,RichardRSong,5872,5.72,5.06,0.66,0,0,0
7225,Father_Web3,2876,5.72,5.6,0.12,0,0,0
7226,SHODAMO_,8608,5.71,5.64,0.07,0,0,0
7227,akhkhan1,14660,5.71,5.66,0.05,0,0,0
7228,khaleel_szn,3217,5.71,5.69,0.02,0,0,0
7229,goldfrogs_eth,6049,5.7,5.61,0.09,0,0,0
7230,interbirds,2742,5.7,5.64,0.06,0,0,0
7231,UnrealApe,3424,5.7,5.68,0.02,0,0,0
7232,NegusX9,3208,5.69,5.67,0.03,0,0,0
7233,HiPiair,6102,5.69,4.51,1.18,0,0,0
7234,gridonbtc,2760,5.68,4.46,1.22,0,0,0
7235,bclaobai,17491,5.67,3.87,1.8,0,0,0
7236,Tj_kind,3057,5.67,5.29,0.38,0,0,0
7237,UncleNaz_,12633,5.67,5.62,0.05,0,0,0
7238,brucelolzz,6641,5.66,5.07,0.59,0,0,0
7239,DanKodili,4164,5.65,5.59,0.06,0,0,0
7240,MidCap_,5559,5.64,5.6,0.04,0,0,0
7241,Sizzuuuurrp,2902,5.64,5.62,0.02,0,0,0
7242,kaitoyaps,4716,5.64,5.55,0.09,0,0,0
7243,Ouroboros_xyz,8765,5.63,5.52,0.11,0,0,0
7244,0xDiyaaa,11430,5.63,3.39,2.25,0,0,0
7245,arjonillakaizen,7224,5.63,5.57,0.06,0,0,0
7246,OGLemur,5399,5.62,5.43,0.19,0,0,0
7247,chubby_candi,8002,5.62,5.56,0.06,0,0,0
7248,0xsmall_,21359,5.62,2.96,2.66,0,0,0
7249,m1kh41l,4040,5.62,5.59,0.02,0,0,0
7250,HUYHOANG19942,3419,5.61,5.58,0.03,0,0,0
7251,Jy118888,3769,5.61,2.47,3.14,0,0,0
7252,nuke_xyz,7957,5.6,5.56,0.05,0,0,0
7253,hiver1313,2701,5.6,5.54,0.06,0,0,0
7254,mrk9415,3286,5.59,5.56,0.03,0,0,0
7255,0xMrBlank,5808,5.59,5.54,0.04,0,0,0
7256,xx8080,3337,5.59,5.45,0.14,0,0,0
7257,TND_Capital,43832,5.58,3.97,1.61,0,0,0
7258,0xr1chie,9977,5.58,4.32,1.26,0,0,0
7259,zyc9431,6963,5.57,3.47,2.1,0,0,0
7260,MiV999999,3599,5.57,5.5,0.07,0,0,0
7261,Daff_thinginab,2840,5.56,5.49,0.07,0,0,0
7262,EthicalEarn,9416,5.56,5.3,0.26,0,0,0
7263,thejordean,6656,5.56,5.5,0.06,0,0,0
7264,Torsyes,59025,5.56,5.47,0.09,0,0,0
7265,Web3gamed,5677,5.55,5.31,0.24,0,0,0
7266,lixiaobai666666,4844,5.54,5.48,0.06,0,0,0
7267,wuyou88818,10353,5.54,4.28,1.26,0,0,0
7268,MDHabib02879425,2501,5.53,5.46,0.07,0,0,0
7269,burrrrrberry,14813,5.52,5.41,0.11,0,0,0
7270,vincentvinod,3607,5.52,5.5,0.03,0,0,0
7271,xyzlafx,4253,5.51,2.99,2.52,0,0,0
7272,AkiraethNFT,5669,5.5,5.4,0.11,0,0,0
7273,JDaredevil2,89184,5.5,5.19,0.31,0,0,0
7274,ESKarnes,7072,5.5,5.44,0.06,0,0,0
7275,Rakibul_36,8429,5.5,5.24,0.26,0,0,0
7276,flongie,5514,5.48,5.45,0.03,0,0,0
7277,sealpapi,2824,5.47,5.37,0.1,0,0,0
7278,GasNeverEnds,18499,5.47,3.6,1.87,0,0,0
7279,chang948085401,2583,5.47,5.29,0.17,0,0,0
7280,stemtv_v1,3920,5.47,5.13,0.34,0,0,0
7281,ShaneWylie4,7095,5.46,5.41,0.05,0,0,0
7282,Boomereboi,7422,5.45,5.42,0.03,0,0,0
7283,mustymagickNFT,3761,5.44,5.41,0.03,0,0,0
7284,0xJafar_,2886,5.44,5.41,0.03,0,0,0
7285,bella__benjamin,6090,5.44,5.4,0.04,0,0,0
7286,JordCreates,4427,5.44,5.38,0.06,0,0,0
7287,tonmoyhassan505,2726,5.43,5.41,0.03,0,0,0
7288,soft4211,8619,5.43,5.38,0.05,0,0,0
7289,ExclsvAirdrop1,2953,5.43,5.38,0.05,0,0,0
7290,imShonari,4678,5.42,5.38,0.04,0,0,0
7291,iam_Oluwatosin,3335,5.42,5.35,0.07,0,0,0
7292,NFTiger_King,5709,5.42,5.28,0.14,0,0,0
7293,mikehoski1,8831,5.42,2.76,2.65,0,0,0
7294,DuncanRogoff,19608,5.42,5.34,0.08,0,0,0
7295,AlphaChangers0,3425,5.41,5.4,0.01,0,0,0
7296,worthtrippingg,4711,5.41,5.39,0.02,0,0,0
7297,Silvertail_Pack,2957,5.41,5.32,0.09,0,0,0
7298,realfarm0217,2900,5.4,5.32,0.08,0,0,0
7299,marcoprimoart,2812,5.39,5.27,0.12,0,0,0
7300,BULETINxyz,8080,5.39,5.37,0.01,0,0,0
7301,Debit804,3053,5.38,5.33,0.04,0,0,0
7302,yoaka__,7491,5.37,4.6,0.77,0,0,0
7303,devdaru7,9732,5.35,5.33,0.02,0,0,0
7304,SajalHa97747427,2616,5.34,5.28,0.06,0,0,0
7305,FekkW,10641,5.34,5.09,0.24,0,0,0
7306,Lazy_Chef_,5152,5.34,5.26,0.07,0,0,0
7307,zion_Afc,4818,5.34,5.31,0.03,0,0,0
7308,reckscollie,2960,5.34,5.27,0.07,0,0,0
7309,waldoxeth,2975,5.33,5.18,0.15,0,0,0
7310,jpegkat,13086,5.33,5.24,0.09,0,0,0
7311,AltJaqen,4734,5.33,5.27,0.06,0,0,0
7312,ciaspo97,5880,5.32,5.16,0.17,0,0,0
7313,madbearsclub,55901,5.32,5.25,0.07,0,0,0
7314,Neil_Rx,2654,5.32,5.27,0.04,0,0,0
7315,YaBoiTRIX,3596,5.32,5.27,0.05,0,0,0
7316,SiNaToDdFelix,16590,5.32,2.87,2.45,0,0,0
7317,bogdan0v_Y,3494,5.31,5.23,0.08,0,0,0
7318,JoelSappySeal,4965,5.31,5.22,0.09,0,0,0
7319,James_LympoDAO,10163,5.3,5.28,0.03,0,0,0
7320,DaPangDunCrypto,34472,5.3,3.89,1.4,0,0,0
7321,joinsolpot,4344,5.3,5.27,0.02,0,0,0
7322,coldxbt,25815,5.29,5.02,0.27,0,0,0
7323,edsttm,2777,5.29,5.26,0.03,0,0,0
7324,xiaoshu860,4599,5.29,4.96,0.33,0,0,0
7325,nusratjahanmime,2928,5.28,5.24,0.04,0,0,0
7326,navajouy,3536,5.27,4.78,0.49,0,0,0
7327,skef30,4049,5.26,5.17,0.09,0,0,0
7328,Oceanblu44,6841,5.26,5.25,0.01,0,0,0
7329,zhangtingt5977,22328,5.26,2.89,2.37,0,0,0
7330,Minhky0912,5485,5.25,5.22,0.03,0,0,0
7331,adventurousape,8639,5.23,5.1,0.13,0,0,0
7332,yihan0202,18131,5.23,2.79,2.44,0,0,0
7333,stana312,2785,5.23,5.19,0.04,0,0,0
7334,_ashowz,18764,5.22,4.96,0.27,0,0,0
7335,ShmeatKnuckles,5303,5.21,5.15,0.06,0,0,0
7336,leslie077077,4200,5.21,5.01,0.2,0,0,0
7337,meximeltmaxi,2774,5.2,5.19,0.02,0,0,0
7338,Marysyl94,4584,5.2,5.18,0.02,0,0,0
7339,BRYTE_APE,5414,5.2,5.15,0.06,0,0,0
7340,0xUzman,2700,5.2,4.47,0.73,0,0,0
7341,zlaekim25,4272,5.2,5.11,0.09,0,0,0
7342,johnN5c,15393,5.2,3.44,1.76,0,0,0
7343,jezzy_01,2674,5.19,5.18,0.02,0,0,0
7344,finikx_eth,2569,5.19,5.15,0.04,0,0,0
7345,TitusAlex888,2991,5.19,5.04,0.15,0,0,0
7346,dk_web3,2601,5.19,5.09,0.09,0,0,0
7347,namiqoq,9381,5.18,5.16,0.03,0,0,0
7348,adewunmioyin,3103,5.17,5.07,0.1,0,0,0
7349,hotantien,2516,5.17,5.07,0.1,0,0,0
7350,pitbul13,2582,5.16,5.04,0.12,0,0,0
7351,0xiongX,3217,5.16,5.06,0.1,0,0,0
7352,saviorwebnow,2545,5.16,5.14,0.02,0,0,0
7353,LevellerEdge,7043,5.16,5.08,0.08,0,0,0
7354,crypt00jt,3917,5.14,5.11,0.03,0,0,0
7355,minsu8909,2701,5.14,3.51,1.63,0,0,0
7356,NFTCorai,2777,5.14,4.99,0.15,0,0,0
7357,redriderx6900,5807,5.14,5.1,0.04,0,0,0
7358,TheAceComm_,3925,5.13,5.11,0.03,0,0,0
7359,EthBinh93,3749,5.13,5.11,0.02,0,0,0
7360,irfanahmad181,2750,5.13,5.06,0.07,0,0,0
7361,Mamun_MII,3402,5.12,5.09,0.03,0,0,0
7362,0xBabyAlien,5115,5.12,5.1,0.02,0,0,0
7363,FrancisClydeF,5727,5.12,5.04,0.08,0,0,0
7364,fatikbt,3487,5.12,5.06,0.06,0,0,0
7365,whale_alert,2812144,5.12,3.71,1.4,0,0,0
7366,jeraymi,2867,5.12,5.08,0.04,0,0,0
7367,kentilsha13,15318,5.11,5.03,0.09,0,0,0
7368,devilsnarefizz,48444,5.11,5.02,0.09,0,0,0
7369,6veil,5173,5.11,3.14,1.97,0,0,0
7370,nateguppy,6695,5.11,5.07,0.04,0,0,0
7371,Dracoshowumore,22339,5.1,3.3,1.8,0,0,0
7372,sderwang978,6108,5.09,4.42,0.67,0,0,0
7373,tmmasud9176,2917,5.08,5.04,0.04,0,0,0
7374,mi_zielono,43410,5.08,3.64,1.44,0,0,0
7375,kingviber_1,2869,5.07,5.05,0.01,0,0,0
7376,mrdavidchi,7848,5.07,5.05,0.01,0,0,0
7377,HarshKh43,5570,5.07,4.95,0.12,0,0,0
7378,w3bD4nny,3139,5.06,4.93,0.13,0,0,0
7379,Neonbest257435,4041,5.05,5.01,0.04,0,0,0
7380,Andreask883,2636,5.04,4.95,0.09,0,0,0
7381,rbthreek,16875,5.04,4.72,0.33,0,0,0
7382,pcobidco,58390,5.04,2.99,2.05,0,0,0
7383,SloppyPencil,13356,5.04,3.77,1.26,0,0,0
7384,SunLionTron,3711,5.03,4.99,0.05,0,0,0
7385,Sir_Da_ve,3567,5.02,4.95,0.07,0,0,0
7386,DegenSmoke420,2725,5.02,4.98,0.04,0,0,0
7387,AltQueenNova,2526,5.02,4.98,0.03,0,0,0
7388,Classic_Craig,3960,5.02,4.97,0.05,0,0,0
7389,Zoci_io,5903,5.02,4.9,0.12,0,0,0
7390,MinaGamilAzer,21074,5.01,4.93,0.08,0,0,0
7391,duola_eth,61880,5.01,2.53,2.48,0,0,0
7392,0xAgata,7533,5.01,3.06,1.95,0,0,0
7393,TravisTheApe,6521,5.0,4.9,0.1,0,0,0
7394,bigwyno,4504,5.0,4.95,0.05,0,0,0
7395,emkayjay_,7860,5.0,4.98,0.02,0,0,0
7396,jwshua,21379,5.0,4.92,0.08,0,0,0
7397,jiajue74,4686,4.99,4.81,0.18,0,0,0
7398,kienduong71,10230,4.99,4.97,0.02,0,0,0
7399,Reuren95,52733,4.98,4.73,0.26,0,0,0
7400,snapp_boogie,2916,4.98,4.96,0.02,0,0,0
7401,minorityox,7805,4.98,4.96,0.02,0,0,0
7402,Ola_the_blogger,4500,4.97,4.95,0.02,0,0,0
7403,ThanhDC62,3448,4.96,4.93,0.03,0,0,0
7404,KratosWarGod69,4662,4.96,4.94,0.02,0,0,0
7405,Imjustmeep,6510,4.96,4.81,0.15,0,0,0
7406,WeedzinxD,3221,4.95,4.92,0.03,0,0,0
7407,PandaZeng1,5950,4.94,4.7,0.24,0,0,0
7408,pain_x100,4205,4.93,4.88,0.05,0,0,0
7409,cuanairdrophome,3169,4.93,4.74,0.19,0,0,0
7410,gooddegen,3069,4.93,4.91,0.02,0,0,0
7411,quangsang234,2709,4.93,4.89,0.04,0,0,0
7412,deTEfabulaNar_,12888,4.93,4.51,0.41,0,0,0
7413,to_TheAltair,3816,4.92,4.89,0.03,0,0,0
7414,minhhoang6123,6248,4.91,4.73,0.18,0,0,0
7415,spacefish6679,5071,4.91,4.88,0.03,0,0,0
7416,DaFameless,5760,4.91,4.81,0.09,0,0,0
7417,RedBaron_WV,2795,4.91,4.84,0.06,0,0,0
7418,0xStrat,64809,4.9,3.73,1.17,0,0,0
7419,dampzy_,2824,4.9,4.83,0.07,0,0,0
7420,Bishwojit098,1387,4.89,4.72,0.17,0,0,0
7421,methila800,5440,4.89,4.82,0.07,0,0,0
7422,WadupThaVip,2520,4.89,4.85,0.03,0,0,0
7423,TalentZukutu,6108,4.88,4.87,0.02,0,0,0
7424,0xminibb,45440,4.88,3.43,1.45,0,0,0
7425,md_nobin57,4568,4.87,4.7,0.17,0,0,0
7426,eternitybro,5690,4.87,4.82,0.05,0,0,0
7427,vinylsneverdie,3677,4.87,4.84,0.03,0,0,0
7428,blackboymediaa,10945,4.86,4.81,0.06,0,0,0
7429,alSidk_ETH,280267,4.86,4.83,0.03,0,0,0
7430,IbraheemTaofe17,3042,4.86,4.83,0.02,0,0,0
7431,MrJalili5,3533,4.86,4.82,0.04,0,0,0
7432,thenameisdevair,13124,4.85,4.63,0.22,0,0,0
7433,mylovedota2009,2643,4.85,4.62,0.23,0,0,0
7434,ejmetaX,3625,4.84,4.67,0.17,0,0,0
7435,Elnino_CG,29553,4.84,2.46,2.38,0,0,0
7436,JCverse9,8485,4.84,4.77,0.07,0,0,0
7437,DroManDan01,2696,4.84,4.82,0.02,0,0,0
7438,n4nkol,8436,4.84,4.3,0.54,0,0,0
7439,shawnchen_eth,19989,4.83,2.92,1.91,0,0,0
7440,OluwatobaADEGO1,2710,4.83,4.77,0.06,0,0,0
7441,blockjengirl,7399,4.82,4.11,0.71,0,0,0
7442,Danixity,4341,4.82,4.27,0.54,0,0,0
7443,PAIOfficialCH,5955,4.81,4.75,0.06,0,0,0
7444,q_mesioye,2902,4.8,4.66,0.14,0,0,0
7445,Tragan47doteth,2990,4.79,4.77,0.02,0,0,0
7446,imjjnava,2979,4.79,4.76,0.03,0,0,0
7447,CNFTNEROO,2843,4.79,4.77,0.02,0,0,0
7448,admen_vc_2,56355,4.79,2.99,1.79,0,0,0
7449,0xPandaWhat,69174,4.78,2.31,2.47,0,0,0
7450,Azaad6460812,2595,4.78,4.74,0.04,0,0,0
7451,NickyGee44,51499,4.78,4.7,0.09,0,0,0
7452,0xSteven8,7122,4.77,4.7,0.07,0,0,0
7453,nomadonmars,3013,4.77,4.76,0.02,0,0,0
7454,0xCfloki,45699,4.77,3.17,1.6,0,0,0
7455,ssiYinggg,7699,4.77,4.12,0.65,0,0,0
7456,drT0102,1490,4.76,4.64,0.12,0,0,0
7457,Hack_1t3r,2697,4.75,4.69,0.07,0,0,0
7458,jjordinals,3900,4.75,4.71,0.04,0,0,0
7459,RedTm,2646,4.75,4.68,0.07,0,0,0
7460,Duartex69_,11923,4.75,4.6,0.15,0,0,0
7461,0x_Northland,35003,4.75,3.07,1.68,0,0,0
7462,DaengDaeng_eth,3200,4.74,3.47,1.28,0,0,0
7463,vvsadkov,19583,4.74,4.58,0.15,0,0,0
7464,KaylaLor3n,5003,4.74,4.57,0.17,0,0,0
7465,0xHuanXiong,3274,4.74,4.7,0.03,0,0,0
7466,Qudos007,3673,4.73,4.66,0.07,0,0,0
7467,liipebit,9786,4.73,4.43,0.3,0,0,0
7468,just_sxmmy,3862,4.73,4.7,0.03,0,0,0
7469,NFTFlow_,5478,4.7,4.63,0.08,0,0,0
7470,CCrypto666,4241,4.7,4.62,0.08,0,0,0
7471,Oreoluwaspecial,2641,4.7,4.69,0.01,0,0,0
7472,zachxbt,893637,4.7,4.61,0.09,0,0,0
7473,JoshGYankee,2803,4.7,4.67,0.02,0,0,0
7474,sourceonemusic,3824,4.69,4.65,0.04,0,0,0
7475,Yugheldss,4510,4.69,4.63,0.06,0,0,0
7476,humanonfire,6464,4.69,4.58,0.11,0,0,0
7477,Ysmn0648,4509,4.68,4.18,0.49,0,0,0
7478,SQ190,5901,4.67,4.59,0.08,0,0,0
7479,Aviii_nft,4197,4.66,4.56,0.1,0,0,0
7480,beeple_eth,13983,4.66,4.63,0.02,0,0,0
7481,kucoincom,3614445,4.66,4.66,0,0,0,0
7482,cryptojaizen,3946,4.65,4.58,0.08,0,0,0
7483,Laxajiean,5700,4.65,4.62,0.03,0,0,0
7484,TuaAnime,3801,4.65,4.51,0.14,0,0,0
7485,BorsaKekligi,3288,4.64,4.63,0.02,0,0,0
7486,nsSHABii,4159,4.64,4.62,0.01,0,0,0
7487,scottmelker,1062074,4.64,4.01,0.63,0,0,0
7488,mrsebbyok,3065,4.63,4.6,0.03,0,0,0
7489,Prima1V0id,2591,4.63,4.57,0.06,0,0,0
7490,thunder_shonen,18187,4.63,4.46,0.17,0,0,0
7491,Arfolomew,3123,4.62,4.6,0.02,0,0,0
7492,NFTBarGainz,3104,4.62,4.48,0.14,0,0,0
7493,ix_cerebro,3157,4.61,4.45,0.16,0,0,0
7494,defi_frost,13353,4.61,4.58,0.03,0,0,0
7495,Cryptohaifeng_,5315,4.61,2.85,1.76,0,0,0
7496,SasuUchi09,11902,4.61,4.59,0.02,0,0,0
7497,SonnieMoonDat,18430,4.61,4.53,0.07,0,0,0
7498,KirisakiAria,2530,4.61,3.95,0.66,0,0,0
7499,onfirerazu,5168,4.61,4.56,0.04,0,0,0
7500,SteadmanAgnes,6873,4.61,4.59,0.01,0,0,0
7501,vahanvvv,8683,4.61,4.58,0.02,0,0,0
7502,Jun666Xx,17077,4.6,3.27,1.33,0,0,0
7503,Abdulalim__01,3449,4.6,4.57,0.03,0,0,0
7504,coinmetrika,5605,4.6,4.36,0.23,0,0,0
7505,Graffi84,4445,4.59,4.5,0.08,0,0,0
7506,JwalkersJPEGs,12867,4.58,4.46,0.12,0,0,0
7507,zijingNFT,22677,4.58,2.28,2.3,0,0,0
7508,TyLuckyOfficial,8149,4.58,4.49,0.08,0,0,0
7509,CryptoXpert_X,6543,4.57,4.5,0.08,0,0,0
7510,CryptoAlphon,3304,4.56,4.55,0.01,0,0,0
7511,FatFrogo,6049,4.56,4.45,0.11,0,0,0
7512,SixthyGTi,3430,4.55,4.42,0.14,0,0,0
7513,xxbeoo,2510,4.54,4.53,0.01,0,0,0
7514,AcrossWeb3,9019,4.54,4.46,0.08,0,0,0
7515,Prigo1994,3023,4.54,4.52,0.02,0,0,0
7516,Cointiantian,59500,4.53,2.15,2.38,0,0,0
7517,BombNFTs,47760,4.53,4.36,0.17,0,0,0
7518,_Ventus13,53291,4.53,4.47,0.06,0,0,0
7519,memegoai,7580,4.52,4.07,0.45,0,0,0
7520,elonudinmusk_,2773,4.52,4.42,0.1,0,0,0
7521,xigepto,13248,4.52,4.41,0.11,0,0,0
7522,AlwaysBeenChoze,20956,4.51,4.05,0.46,0,0,0
7523,hash_kas,5436,4.51,4.49,0.02,0,0,0
7524,cobyfarmerz,4551,4.5,4.46,0.04,0,0,0
7525,sanbaiusdt,8681,4.5,3.05,1.45,0,0,0
7526,cosminache23,2985,4.49,4.46,0.04,0,0,0
7527,Easy3winagustus,2530,4.49,4.21,0.28,0,0,0
7528,itse46,5481,4.49,4.38,0.11,0,0,0
7529,zuojinha,3144,4.49,4.47,0.01,0,0,0
7530,ordinaryustrade,5047,4.48,4.26,0.21,0,0,0
7531,EnesFiliz_rte,4070,4.48,4.14,0.34,0,0,0
7532,erichsu_eth,13250,4.47,3.74,0.73,0,0,0
7533,crypto_pumpman,29477,4.46,2.22,2.24,0,0,0
7534,PharmDRogers87,2633,4.46,4.45,0.02,0,0,0
7535,RyanIndo2,2936,4.46,4.42,0.04,0,0,0
7536,kenndomk,4004,4.46,4.44,0.02,0,0,0
7537,EastonGladney,4453,4.46,4.41,0.05,0,0,0
7538,GlyndaS97866064,4345,4.46,3.24,1.22,0,0,0
7539,sangua007,5937,4.46,3.02,1.44,0,0,0
7540,furiousanger,3233,4.45,4.43,0.02,0,0,0
7541,The_Pur3_H3art,43117,4.45,4.43,0.02,0,0,0
7542,chouchou_tx,11953,4.45,2.94,1.51,0,0,0
7543,philippphaa,2716,4.45,1.83,2.61,0,0,0
7544,1jay_trader,3076,4.45,4.43,0.02,0,0,0
7545,Kapttobby1,3850,4.44,4.4,0.04,0,0,0
7546,gbarry_ayo,12419,4.41,4.34,0.07,0,0,0
7547,0xfroggish,4646,4.41,4.37,0.04,0,0,0
7548,holyone000,4903,4.41,4.32,0.08,0,0,0
7549,PizzellePirata,3511,4.4,4.26,0.15,0,0,0
7550,CaterTunechi,4679,4.39,4.35,0.04,0,0,0
7551,OnyeomaMilly,5246,4.38,4.33,0.05,0,0,0
7552,itsPriynkaM,3667,4.38,4.33,0.05,0,0,0
7553,ViktoriaRaa,5500,4.38,4.36,0.02,0,0,0
7554,ChibRisky,2551,4.35,4.32,0.04,0,0,0
7555,AngelClarkSays,13930,4.34,4.3,0.05,0,0,0
7556,0xVientoo,5779,4.33,4.16,0.17,0,0,0
7557,Reddio12,3782,4.33,4.3,0.03,0,0,0
7558,DarthJotaro,6253,4.32,4.01,0.31,0,0,0
7559,MemeVaultMVT,3330,4.31,4.29,0.02,0,0,0
7560,musashi_kdp,4091,4.3,3.82,0.48,0,0,0
7561,StlightLeon,5182,4.3,3.63,0.67,0,0,0
7562,aremu_iroayo,5543,4.3,4.25,0.06,0,0,0
7563,iamyourchaos,88153,4.3,2.18,2.12,0,0,0
7564,yehheycopy,3270,4.3,4.27,0.03,0,0,0
7565,eth2,9110,4.3,4.28,0.01,0,0,0
7566,JTailor77,4026,4.29,4.27,0.02,0,0,0
7567,bishengke588,5130,4.29,4.16,0.13,0,0,0
7568,gingersnaps2654,2628,4.29,4.23,0.05,0,0,0
7569,zksrzkshmr,46080,4.28,3.95,0.33,0,0,0
7570,NotJustCoins,3081,4.28,4.24,0.03,0,0,0
7571,OkaAtom,3933,4.27,4.21,0.06,0,0,0
7572,DreamCrypto99,52160,4.26,2.12,2.14,0,0,0
7573,kaybee_mmg,2920,4.26,4.12,0.14,0,0,0
7574,sin107190,59697,4.25,2.98,1.27,0,0,0
7575,yk82foo,3974,4.25,4.2,0.04,0,0,0
7576,codejax_,3403,4.25,3.97,0.27,0,0,0
7577,Braggasnoruss,8475,4.24,4.11,0.14,0,0,0
